NAME,LONGNAME,release,valid,efo_cls,efo_label,xref_source,xref,simple_xref,quality
BIGUANIDES,Biguanides,r2,TRUE,http://purl.obolibrary.org/obo/GO_0042493,response to drug,manual,NA,NA,NA
BRONCHITIS,Bronchitis,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1002018,bronchitis,Zooma_API_lookup,NA,NA,match
C_DIFFICILE_ENTEROCOLITIS,Enterocolitis due to Clostridium difficile,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009130,clostridium difficile infection,OLS_API_EFO_lookup,NA,NA,fuzzy
C_DIFFICILE_ENTEROCOLITIS,Enterocolitis due to Clostridium difficile,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1001481,enterocolitis,manual,NA,NA,NA
C_STROKE,STROKE,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000712,stroke,EFO_OBO,NA,NA,match
C3_BLADDER,Malignant neoplasm of bladder,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000292,malignant neoplasm of bladder,Zooma_API_lookup,NA,NA,match
ATOPIC_STRICT_REIMB,"Atopic dermatitis, strict definition with reimbursement",r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000274,atopic eczema,manual,,,
C3_BLADDER_EXALLC,Malignant neoplasm of bladder (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_1000363,malignant urinary system neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_BRAIN,Malignant neoplasm of brain,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003833,malignant neoplasm of brain,Zooma_API_lookup,NA,NA,match
C3_BLADDER_EXALLC,Malignant neoplasm of bladder (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0001187,urinary bladder cancer,manual,,,
C3_BRAIN_EXALLC,Malignant neoplasm of brain (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0003833,brain neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_BREAST,Malignant neoplasm of breast,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003869,malignant neoplasm of breast,Zooma_API_lookup,NA,NA,match
C3_BRAIN_EXALLC,Malignant neoplasm of brain (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0001657,brain cancer,manual,,,
C3_BREAST_EXALLC,Malignant neoplasm of breast (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0003869,breast neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_BRONCHUS_LUNG,Malignant neoplasm of bronchus and lung,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0001071,malignant neoplasm of bronchus and lung,Zooma_API_lookup,NA,NA,match
C3_BREAST_EXALLC,Malignant neoplasm of breast (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0007254,breast cancer,manual,,,
C3_BRONCHUS_LUNG_EXALLC,Malignant neoplasm of bronchus and lung (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0001672,bronchus cancer,OLS_API_EFO_lookup,,,fuzzy
C3_CANCER,Malignant neoplasm,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000311,cancer,manual,NA,NA,NA
C3_BRONCHUS_LUNG_EXALLC,Malignant neoplasm of bronchus and lung (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0008903,lung cancer,manual,,,
C3_CERVIX_UTERI,Malignant neoplasm of cervix uteri,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002974,cervical cancer,EFO_OBO,,,match
C3_CERVIX_UTERI_EXALLC,Malignant neoplasm of cervix uteri (other cancers excluded from controls),r3,FALSE,http://purl.obolibrary.org/obo/MONDO_0021230,uterine cervix neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_CERVIX_UTERI_EXALLC,Malignant neoplasm of cervix uteri (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002974,cervical cancer,manual,,,
C3_CLL,Chronic lymphocytic leukaemia,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000095,chronic lymphocytic leukemia,OLS_API_EFO_lookup,,,match
C3_CLL_EXALLC,Chronic lymphocytic leukaemia (other cancers excluded from controls),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000095,chronic lymphocytic leukemia,OLS_API_EFO_lookup,,,fuzzy
C3_COLON,Malignant neoplasm of colon,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1001950,malignant neoplasm of colon,Zooma_API_lookup,NA,NA,match
C3_COLON_ADENO,Colon adenocarcinoma,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1001949,colon adenocarcinoma,EFO_OBO,NA,NA,match
C3_COLON_ADENO_EXALLC,Colon adenocarcinoma (other cancers excluded from controls),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_1001949,colon adenocarcinoma,OLS_API_EFO_lookup,,,fuzzy
C3_COLON_EXALLC,Malignant neoplasm of colon (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0021063,malignant colon neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_COLORECTAL,Colorectal cancer,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_1001951,colorectal carcinoma,EFO_OBO,,,match
C3_COLORECTAL,Colorectal cancer,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0005842,colorectal cancer,manual,,,
C3_COLORECTAL_EXALLC,Colorectal cancer (other cancers excluded from controls),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0005842,colorectal cancer,OLS_API_EFO_lookup,,,fuzzy
C3_CONNECTIVE_SOFT_NAS,Malignant neoplasm of other connective and soft tissue,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_1000541,soft tissue neoplasm,Zooma_API_lookup,,,match
C3_CONNECTIVE_SOFT_NAS,Malignant neoplasm of other connective and soft tissue,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002176,connective tissue cancer,manual,,,
C3_CONNECTIVE_SOFT_NAS_EXALLC,Malignant neoplasm of other connective and soft tissue (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0044334,connective and soft tissue neoplasm,manual,,,
C3_CONNECTIVE_SOFT_NAS_EXALLC,Malignant neoplasm of other connective and soft tissue (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_1001968,soft tissue sarcoma,OLS_API_EFO_lookup,,,fuzzy
C3_CORPUS_UTERI,Malignant neoplasm of corpus uteri,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0007532,malignant neoplasm of corpus uteri,Zooma_API_lookup,NA,NA,match
C3_CORPUS_UTERI_EXALLC,Malignant neoplasm of corpus uteri (other cancers excluded from controls),r3,FALSE,http://purl.obolibrary.org/obo/MONDO_0021254,corpus uteri neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_DIGESTIVE_ORGANS,Malignant neoplasm of digestive organs,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0002516,digestive system cancer,manual,NA,NA,NA
C3_CORPUS_UTERI_EXALLC,Malignant neoplasm of corpus uteri (other cancers excluded from controls),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0007532,uterine corpus cancer,manual,,,
C3_DIGESTIVE_ORGANS_EXALLC,Malignant neoplasm of digestive organs (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0008549,digestive system neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_DIGESTIVE_ORGANS_EXALLC,Malignant neoplasm of digestive organs (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002516,digestive system cancer,manual,,,
C3_DLBCL,Diffuse large B-cell lymphoma,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000403,diffuse large b-cell lymphoma,Zooma_API_lookup,,,match
C3_DLBCL_EXALLC,Diffuse large B-cell lymphoma (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_1000191,colorectal diffuse large b-cell lymphoma,OLS_API_EFO_lookup,,,fuzzy
C3_DLBCL_EXALLC,Diffuse large B-cell lymphoma (other cancers excluded from controls),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000403,diffuse large b-cell lymphoma,manual,,,
C3_ENDOCRINE,Malignant neoplasm of endocrine gland,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0021069,malignant endocrine neoplasm,EFO_OBO,,,match
C3_ENDOCRINE_EXALLC,Malignant neoplasm of endocrine gland (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0003769,endocrine neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_EYE_BRAIN_NEURO,"Malignant neoplasm of eye, brain and central nervous system",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003824,eye neoplasm,manual,NA,NA,NA
C3_EYE_BRAIN_NEURO,"Malignant neoplasm of eye, brain and central nervous system",r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0001657,brain cancer,manual,NA,NA,NA
C3_EYE_BRAIN_NEURO,"Malignant neoplasm of eye, brain and central nervous system",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0000326,central nervous system cancer,manual,NA,NA,NA
C3_ENDOCRINE_EXALLC,Malignant neoplasm of endocrine gland (other cancers excluded from controls),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0003769,endocrine neoplasm,manual,,,
C3_EYE_BRAIN_NEURO_EXALLC,"Malignant neoplasm of eye, brain and central nervous system (other cancers excluded from controls)",r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000326,central nervous system cancer,OLS_API_EFO_lookup,,,fuzzy
C3_FEMALE_GENITAL,malignant neoplasm of female genital organs,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1001331,"genital neoplasm, female",OLS_API_EFO_lookup,NA,NA,fuzzy
C3_EYE_BRAIN_NEURO_EXALLC,"Malignant neoplasm of eye, brain and central nervous system (other cancers excluded from controls)",r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002236,ocular cancer,manual,,,
C3_EYE_BRAIN_NEURO_EXALLC,"Malignant neoplasm of eye, brain and central nervous system (other cancers excluded from controls)",r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0001657,brain cancer,manual,,,
C3_FEMALE_GENITAL_EXALLC,malignant neoplasm of female genital organs (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0008622,female genital tract polyp,OLS_API_EFO_lookup,,,fuzzy
C3_KIDNEY_NOTRENALPELVIS,"Malignant neoplasm of kidney, except renal pelvis",r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0002367,kidney cancer,OLS_API_EFO_lookup,NA,NA,match
C3_FEMALE_GENITAL_EXALLC,malignant neoplasm of female genital organs (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0001416,female reproductive organ cancer,manual,,,
C3_KIDNEY_NOTRENALPELVIS_EXALLC,"Malignant neoplasm of kidney, except renal pelvis (other cancers excluded from controls)",r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0003865,kidney neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_LIP_ORAL_PHARYNX,"Malignant neoplasm of lip, oral cavity and pharynx",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1001019,lip cancer,OLS_API_EFO_lookup,NA,NA,match
C3_LIP_ORAL_PHARYNX,"Malignant neoplasm of lip, oral cavity and pharynx",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0005570,oral cavity cancer,manual,NA,NA,NA
C3_LIP_ORAL_PHARYNX,"Malignant neoplasm of lip, oral cavity and pharynx",r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0005577,pharynx cancer,manual,NA,NA,NA
C3_KIDNEY_NOTRENALPELVIS_EXALLC,"Malignant neoplasm of kidney, except renal pelvis (other cancers excluded from controls)",r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002367,kidney cancer,manual,,,
C3_LIVER_INTRAHEPATIC_BILE_DUCTS,Malignant neoplasm of liver and intrahepatic bile ducts,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002691,liver cancer,manual,,,
C3_LIVER_INTRAHEPATIC_BILE_DUCTS,Malignant neoplasm of liver and intrahepatic bile ducts,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0001487,intrahepatic bile duct cancer,manual,,,
C3_LIVER_INTRAHEPATIC_BILE_DUCTS,Malignant neoplasm of liver and intrahepatic bile ducts,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_1001513,liver neoplasm,Zooma_API_lookup,,,match
C3_LIVER_INTRAHEPATIC_BILE_DUCTS_EXALLC,Malignant neoplasm of liver and intrahepatic bile ducts (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_1001513,liver neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_LIVER_INTRAHEPATIC_BILE_DUCTS_EXALLC,Malignant neoplasm of liver and intrahepatic bile ducts (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002691,liver cancer,manual,,,
C3_LIVER_INTRAHEPATIC_BILE_DUCTS_EXALLC,Malignant neoplasm of liver and intrahepatic bile ducts (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0001487,intrahepatic bile duct cancer,manual,,,
C3_LIVER_INTRAHEPATIC3_BILE_DUCTS,Malignant neoplasm of liver and intrahepatic bile ducts,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_1001513,liver neoplasm,Zooma_API_lookup,,,match
C3_LIVER_INTRAHEPATIC3_BILE_DUCTS,Malignant neoplasm of liver and intrahepatic bile ducts,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002691,liver cancer,manual,,,
C3_LIVER_INTRAHEPATIC3_BILE_DUCTS,Malignant neoplasm of liver and intrahepatic bile ducts,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0001487,intrahepatic bile duct cancer,manual,,,
C3_LIVER_INTRAHEPATIC3_BILE_DUCTS_EXALLC,Malignant neoplasm of liver and intrahepatic bile ducts (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_1001513,liver neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_LIVER_INTRAHEPATIC3_BILE_DUCTS_EXALLC,Malignant neoplasm of liver and intrahepatic bile ducts (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002691,liver cancer,manual,,,
C3_LIVER_INTRAHEPATIC3_BILE_DUCTS_EXALLC,Malignant neoplasm of liver and intrahepatic bile ducts (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0001487,intrahepatic bile duct cancer,manual,,,
C3_LUNG_NONSMALL,Non-small cell lung cancer,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0003060,non-small cell lung carcinoma,EFO_OBO,,,match
C3_LUNG_NONSMALL_EXALLC,Non-small cell lung cancer (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0005288,non-small cell lung adenocarcinoma,OLS_API_EFO_lookup,,,fuzzy
C3_LYMPHNODES_SECONDARY_NAS,Secondary and unspecified malignant neoplasm of lymph nodes,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0001082,lymph node cancer,manual,NA,NA,NA
C3_LUNG_NONSMALL_EXALLC,Non-small cell lung cancer (other cancers excluded from controls),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0005288,non-small cell lung adenocarcinoma,manual,,,
C3_LYMPHNODES_SECONDARY_NAS_EXALLC,Secondary and unspecified malignant neoplasm of lymph nodes (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_1001175,secondary parkinson disease,OLS_API_EFO_lookup,,,fuzzy
C3_LYMPHNODES_SECONDARY_NAS_EXALLC,Secondary and unspecified malignant neoplasm of lymph nodes (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0001082,lymph node cancer,manual,,,
C3_MALE_GENITAL,malignant neoplasm of male genital organs,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0007355,male reproductive organ cancer,EFO_OBO,,,match
C3_MALE_GENITAL_EXALLC,malignant neoplasm of male genital organs (other cancers excluded from controls),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0007355,male reproductive organ cancer,OLS_API_EFO_lookup,,,fuzzy
C3_MESTOTHEL_SOFTTISSUE,Melignant neoplasm of mesothelium and soft tissue,r3,FALSE,NA,NA,,,,
C3_MESTOTHEL_SOFTTISSUE,Melignant neoplasm of mesothelium and soft tissue,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_1000541,soft tissue neoplasm,manual,,,
C3_MESTOTHEL_SOFTTISSUE,Melignant neoplasm of mesothelium and soft tissue,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_1000355,Malignant Mesothelioma,manual,,,
C3_NSCLC_ADENO,"Non-small cell lung cancer, adenocarcinoma",r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0005288,non-small cell lung adenocarcinoma,OLS_API_EFO_lookup,,,fuzzy
C3_NSCLC_ADENO_EXALLC,"Non-small cell lung cancer, adenocarcinoma (other cancers excluded from controls)",r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0005288,non-small cell lung adenocarcinoma,OLS_API_EFO_lookup,,,fuzzy
C3_NSCLC_SQUAM,"Non-small cell lung cancer, squamous",r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0056806,non-small cell squamous lung carcinoma,OLS_API_EFO_lookup,,,fuzzy
C3_NSCLC_SQUAM_EXALLC,"Non-small cell lung cancer, squamous (other cancers excluded from controls)",r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0056806,non-small cell squamous lung carcinoma,OLS_API_EFO_lookup,,,fuzzy
C3_OESOPHAGUS,Malignant neoplasm of oesophagus,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0002916,esophagal carcinoma,Zooma_API_lookup,,,match
C3_OESOPHAGUS,Malignant neoplasm of oesophagus,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0007576,esophageal cancer,manual,,,
C3_OESOPHAGUS_EXALLC,Malignant neoplasm of oesophagus (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0007576,esophageal cancer,manual,,,
C3_OESOPHAGUS_EXALLC,Malignant neoplasm of oesophagus (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0000616,neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_OTHER_SKIN,Other malignant neoplasms of skin (=non-melanoma skin cancer),r3,FALSE,http://purl.obolibrary.org/obo/MONDO_0002898,skin cancer,OLS_API_EFO_lookup,,,fuzzy
C3_OTHER_SKIN,Other malignant neoplasms of skin (=non-melanoma skin cancer),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0009260,non-melanoma skin carcinoma,manual,,,
C3_OTHER_SKIN_EXALLC,Other malignant neoplasms of skin (=non-melanoma skin cancer) (other cancers excluded from controls),r3,FALSE,http://purl.obolibrary.org/obo/MONDO_0002898,skin cancer,OLS_API_EFO_lookup,,,fuzzy
C3_OVARY,Malignant neoplasm of ovary,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0003893,malignant neoplasm of ovary,Zooma_API_lookup,NA,NA,match
C3_OTHER_SKIN_EXALLC,Other malignant neoplasms of skin (=non-melanoma skin cancer) (other cancers excluded from controls),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0009260,non-melanoma skin carcinoma,manual,,,
C3_OVARY_EXALLC,Malignant neoplasm of ovary (other cancers excluded from controls),r3,FALSE,http://www.orpha.net/ORDO/Orphanet_398934,malignant epithelial tumor of ovary,OLS_API_EFO_lookup,,,fuzzy
C3_PANCREAS,Malignant neoplasm of pancreas,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0002618,malignant neoplasm of pancreas,Zooma_API_lookup,NA,NA,match
C3_OVARY_EXALLC,Malignant neoplasm of ovary (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0008170,ovarian cancer,manual,,,
C3_PANCREAS_EXALLC,Malignant neoplasm of pancreas (other cancers excluded from controls),r3,FALSE,http://purl.obolibrary.org/obo/MONDO_0002116,malignant exocrine pancreas neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_PROSTATE,Malignant neoplasm of prostate,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0001663,malignant neoplasm of prostate,Zooma_API_lookup,NA,NA,match
C3_PANCREAS_EXALLC,Malignant neoplasm of pancreas (other cancers excluded from controls),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_1000359,Malignant Pancreatic Neoplasm,manual,,,
C3_PROSTATE_EXALLC,Malignant neoplasm of prostate (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0000673,prostate adenocarcinoma,OLS_API_EFO_lookup,,,fuzzy
C3_RECTUM,Malignant neoplasm of rectum,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1000657,rectum cancer,EFO_OBO,NA,NA,match
C3_PROSTATE_EXALLC,Malignant neoplasm of prostate (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0008315,prostate cancer,manual,,,
C3_RECTUM_EXALLC,Malignant neoplasm of rectum (other cancers excluded from controls),r3,FALSE,http://purl.obolibrary.org/obo/MONDO_0002167,rectum malignant melanoma,OLS_API_EFO_lookup,,,fuzzy
C3_RESPIRATORY_INTRATHORACIC,Malignant neoplasm of respiratory system and intrathoracic organs,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0000376,respiratory system cancer,manual,NA,NA,NA
C3_RESPIRATORY_INTRATHORACIC,Malignant neoplasm of respiratory system and intrathoracic organs,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0003274,thoracic cancer,manual,NA,NA,NA
C3_SECONDARY_WITHOUT_SITESPEC,"Malignant neoplasm, without specification of site",r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000311,cancer,Zooma_API_lookup,,,match
C3_SECONDARY_WITHOUT_SITESPEC_EXALLC,"Malignant neoplasm, without specification of site (other cancers excluded from controls)",r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0000616,neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_SKIN,Malignant neoplasm of skin,r2,TRUE,http://purl.obolibrary.org/obo/MONDO_0002898,skin cancer,OLS_API_EFO_lookup,NA,NA,match
C3_SECONDARY_WITHOUT_SITESPEC_EXALLC,"Malignant neoplasm, without specification of site (other cancers excluded from controls)",r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0000311,cancer,manual,,,
C3_SKIN_EXALLC,Malignant neoplasm of skin (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0004198,skin neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_SKIN_EXALLC,Malignant neoplasm of skin (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002898,skin cancer,manual,,,
C3_SMALL_INTESTINE,Malignant neoplasm of small intestine,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0000956,small intestine cancer,EFO_OBO,,,match
C3_SMALL_INTESTINE_EXALLC,Malignant neoplasm of small intestine (other cancers excluded from controls),r3,FALSE,http://purl.obolibrary.org/obo/MONDO_0004251,small intestine neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_SMALL_INTESTINE_EXALLC,Malignant neoplasm of small intestine (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0000956,small intestine cancer,manual,,,
C3_STOMACH,Malignant neoplasm of stomach,r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0001056,gastric cancer,EFO_OBO,,,match
C3_STOMACH_EXALLC,Malignant neoplasm of stomach (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0003897,stomach neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_STOMACH_EXALLC,Malignant neoplasm of stomach (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0001056,gastric cancer,manual,,,
C3_TESTIS,Malignant neoplasm of testis,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0005088,testicular carcinoma,EFO_OBO,,,match
C3_TESTIS,Malignant neoplasm of testis,r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0004281,testicular neoplasm,manual,,,
C3_TESTIS_EXALLC,Malignant neoplasm of testis (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0000616,neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_THYROID_GLAND,Malignant neoplasm of thyroid gland,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0002892,malignant neoplasm of thyroid gland,Zooma_API_lookup,NA,NA,match
C3_TESTIS_EXALLC,Malignant neoplasm of testis (other cancers excluded from controls),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0004281,testicular neoplasm,manual,,,
C3_THYROID_GLAND_EXALLC,Malignant neoplasm of thyroid gland (other cancers excluded from controls),r3,FALSE,http://www.ebi.ac.uk/efo/EFO_0003841,thyroid neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_UNCERTAIN_SECONDARY,Secondary uncertain malignant neoplasm,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0009812,secondary malignant neoplasm,OLS_API_EFO_lookup,NA,NA,fuzzy
C3_THYROID_GLAND_EXALLC,Malignant neoplasm of thyroid gland (other cancers excluded from controls),r3,TRUE,http://purl.obolibrary.org/obo/MONDO_0002108,thyroid cancer,manual,,,
C3_UNCERTAIN_SECONDARY_EXALLC,Secondary uncertain malignant neoplasm (other cancers excluded from controls),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_0009812,secondary malignant neoplasm,OLS_API_EFO_lookup,,,fuzzy
C3_URINARY_TRACT,Malignant neoplasm of urinary organs,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_1000363,malignant urinary system neoplasm,OLS_API_EFO_lookup,NA,NA,fuzzy
C3_URINARY_TRACT_EXALLC,Malignant neoplasm of urinary organs (other cancers excluded from controls),r3,TRUE,http://www.ebi.ac.uk/efo/EFO_1000363,malignant urinary system neoplasm,OLS_API_EFO_lookup,,,fuzzy
CAMPYLOENTERITIS,Campylobacter enteritis,r2,TRUE,http://www.ebi.ac.uk/efo/EFO_0007190,campylobacteriosis,manual,NA,NA,NA
CANCER,Malignat neoplasms,r3,FALSE,http://www.ebi.ac.uk/efo/EFO_1001430,sublingual gland neoplasms,OLS_API_EFO_lookup,,,fuzzy
