phenocode	name	category	n_cases	n_controls	path_bucket	path_https
AB1_WHOOPCOUGH	Whooping cough	I Certain infectious and parasitic diseases (AB1_)	81	197660	gs://finngen-public-data-r5/summary_stats/finngen_R5_AB1_WHOOPCOUGH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_AB1_WHOOPCOUGH.gz
AB1_ZOONOTIC_BACTERIAL	Certain zoonotic bacterial diseases	I Certain infectious and parasitic diseases (AB1_)	242	218550	gs://finngen-public-data-r5/summary_stats/finngen_R5_AB1_ZOONOTIC_BACTERIAL.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_AB1_ZOONOTIC_BACTERIAL.gz
AB1_ZOSTER	Zoster [herpes zoster]	I Certain infectious and parasitic diseases (AB1_)	2080	211856	gs://finngen-public-data-r5/summary_stats/finngen_R5_AB1_ZOSTER.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_AB1_ZOSTER.gz
ABDOM_HERNIA	Hernia of abodminal wall	XI Diseases of the digestive system (K11_)	7619	211173	gs://finngen-public-data-r5/summary_stats/finngen_R5_ABDOM_HERNIA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ABDOM_HERNIA.gz
ABDOM_HERNIA_POSTOP	"Hernia of abodminal wall, postoperative"	XI Diseases of the digestive system (K11_)	2551	135524	gs://finngen-public-data-r5/summary_stats/finngen_R5_ABDOM_HERNIA_POSTOP.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ABDOM_HERNIA_POSTOP.gz
ACUTE_DRUGADVERS_INTERSTITIAL_LUNG_DISORD	Acute drug-induced interstitial lung disorder	X Diseases of the respiratory system (J10_)	86	218706	gs://finngen-public-data-r5/summary_stats/finngen_R5_ACUTE_DRUGADVERS_INTERSTITIAL_LUNG_DISORD.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ACUTE_DRUGADVERS_INTERSTITIAL_LUNG_DISORD.gz
AD_AM	AlzheimerÕs disease (Atypical or mixed)	Neurological endpoints	800	214893	gs://finngen-public-data-r5/summary_stats/finngen_R5_AD_AM.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_AD_AM.gz
AD_AM_EXMORE	AlzheimerÕs disease (Atypical or mixed) (more controls excluded)	Neurological endpoints	800	111471	gs://finngen-public-data-r5/summary_stats/finngen_R5_AD_AM_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_AD_AM_EXMORE.gz
AD_EO	AlzheimerÕs disease (Early onset)	Neurological endpoints	587	214885	gs://finngen-public-data-r5/summary_stats/finngen_R5_AD_EO.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_AD_EO.gz
AD_EO_EXMORE	AlzheimerÕs disease (Early onset) (more controls excluded)	Neurological endpoints	587	111471	gs://finngen-public-data-r5/summary_stats/finngen_R5_AD_EO_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_AD_EO_EXMORE.gz
AD_LO	AlzheimerÕs disease (Late onset)	Neurological endpoints	2670	214871	gs://finngen-public-data-r5/summary_stats/finngen_R5_AD_LO.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_AD_LO.gz
AD_LO_EXMORE	AlzheimerÕs disease (Late onset) (more controls excluded)	Neurological endpoints	2670	111471	gs://finngen-public-data-r5/summary_stats/finngen_R5_AD_LO_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_AD_LO_EXMORE.gz
AD_U	AlzheimerÕs disease (undefined)	Neurological endpoints	159	214893	gs://finngen-public-data-r5/summary_stats/finngen_R5_AD_U.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_AD_U.gz
AD_U_EXMORE	AlzheimerÕs disease (undefined) (more controls excluded)	Neurological endpoints	159	111471	gs://finngen-public-data-r5/summary_stats/finngen_R5_AD_U_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_AD_U_EXMORE.gz
ALCODELIRIUM	Alcohol withdrawal state with deliriumÊ	V Mental and behavioural disorders (F5_)	1210	217582	gs://finngen-public-data-r5/summary_stats/finngen_R5_ALCODELIRIUM.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ALCODELIRIUM.gz
ALCOGASTRITIS	Alcoholic gastritis	Alcohol related diseases	250	218542	gs://finngen-public-data-r5/summary_stats/finngen_R5_ALCOGASTRITIS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ALCOGASTRITIS.gz
ALCOHOLACUTE10	Acute alcohol intoxication	Alcohol related diseases	3266	215526	gs://finngen-public-data-r5/summary_stats/finngen_R5_ALCOHOLACUTE10.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ALCOHOLACUTE10.gz
ALCOHOLMENTAL	"Mental and behavioural disorders due to alcohol, excluding acute intoxication"	Alcohol related diseases	9672	209120	gs://finngen-public-data-r5/summary_stats/finngen_R5_ALCOHOLMENTAL.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ALCOHOLMENTAL.gz
ALCOHOL_RELATED	"Alcohol related diseases and deaths, all endoints"	Alcohol related diseases	13361	205431	gs://finngen-public-data-r5/summary_stats/finngen_R5_ALCOHOL_RELATED.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ALCOHOL_RELATED.gz
ALCOLIVER	Alcoholic liver disease	Alcohol related diseases	1416	217376	gs://finngen-public-data-r5/summary_stats/finngen_R5_ALCOLIVER.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ALCOLIVER.gz
ALCONEURODEGEN	Degeneration of nervous system due to alcohol	Alcohol related diseases	313	218479	gs://finngen-public-data-r5/summary_stats/finngen_R5_ALCONEURODEGEN.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ALCONEURODEGEN.gz
ALCOPANCACU	Acohol-induced acute pancreatitis	Alcohol related diseases	457	218335	gs://finngen-public-data-r5/summary_stats/finngen_R5_ALCOPANCACU.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ALCOPANCACU.gz
ALCOPANCCHRON	Alcohol-induced chronic pancreatitis	Alcohol related diseases	977	217815	gs://finngen-public-data-r5/summary_stats/finngen_R5_ALCOPANCCHRON.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ALCOPANCCHRON.gz
ALCOPOLYNEU	Alcohol induced polyneuropathy	Alcohol related diseases	125	218667	gs://finngen-public-data-r5/summary_stats/finngen_R5_ALCOPOLYNEU.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ALCOPOLYNEU.gz
ALCO_PRESCRIPTION	"Use of disulfiram, acamprosate or naltrexone"	Alcohol related diseases	1588	217204	gs://finngen-public-data-r5/summary_stats/finngen_R5_ALCO_PRESCRIPTION.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ALCO_PRESCRIPTION.gz
ALLERGIC_CONTACT_DERMA_DRUGS_CONTACT_W_SKIN	Allergic contact dermatitis due to drugs in contact with skin	XII Diseases of the skin and subcutaneous tissue (L12_)	296	218496	gs://finngen-public-data-r5/summary_stats/finngen_R5_ALLERGIC_CONTACT_DERMA_DRUGS_CONTACT_W_SKIN.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ALLERGIC_CONTACT_DERMA_DRUGS_CONTACT_W_SKIN.gz
ALLERG_ASTHMA	Allergic asthma (mode)	Asthma and related endpoints	4859	135449	gs://finngen-public-data-r5/summary_stats/finngen_R5_ALLERG_ASTHMA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ALLERG_ASTHMA.gz
ALLERG_ASTHMA_EXMORE	Allergic asthma (mode) (more controls excluded)	Asthma and related endpoints	4859	131051	gs://finngen-public-data-r5/summary_stats/finngen_R5_ALLERG_ASTHMA_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ALLERG_ASTHMA_EXMORE.gz
ALLERG_RHINITIS	Allergic rhinitis	Comorbidities of Asthma	5527	212387	gs://finngen-public-data-r5/summary_stats/finngen_R5_ALLERG_RHINITIS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ALLERG_RHINITIS.gz
AMN2	Transient global amnesia	Neurological endpoints	1230	210148	gs://finngen-public-data-r5/summary_stats/finngen_R5_AMN2.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_AMN2.gz
ANAPH_SHOCK_ADVER_EFFECT_CORRE_DRUG_MEDICAM_PROPE_ADMINISTE	Anaphylactic shock due to adverse effect of correct drug or medicament properly administered	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	132	218660	gs://finngen-public-data-r5/summary_stats/finngen_R5_ANAPH_SHOCK_ADVER_EFFECT_CORRE_DRUG_MEDICAM_PROPE_ADMINISTE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ANAPH_SHOCK_ADVER_EFFECT_CORRE_DRUG_MEDICAM_PROPE_ADMINISTE.gz
ANOSMIA	Anosmia	Comorbidities of Neurological endpoints	379	59827	gs://finngen-public-data-r5/summary_stats/finngen_R5_ANOSMIA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ANOSMIA.gz
ANTIDEPRESSANTS	Depression medications	Comorbidities of Neurological endpoints	58842	59827	gs://finngen-public-data-r5/summary_stats/finngen_R5_ANTIDEPRESSANTS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ANTIDEPRESSANTS.gz
APPENDACUT_COMPLIC	"Acute appendicitis, with complications"	XI Diseases of the digestive system (K11_)	3728	201886	gs://finngen-public-data-r5/summary_stats/finngen_R5_APPENDACUT_COMPLIC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_APPENDACUT_COMPLIC.gz
APPENDACUT_NOCOMPLIC	"Acute appendicitis, no complications"	XI Diseases of the digestive system (K11_)	11899	201886	gs://finngen-public-data-r5/summary_stats/finngen_R5_APPENDACUT_NOCOMPLIC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_APPENDACUT_NOCOMPLIC.gz
APPENDICITIS_BROAD	"Appendicitis, broad definition"	XI Diseases of the digestive system (K11_)	16766	201886	gs://finngen-public-data-r5/summary_stats/finngen_R5_APPENDICITIS_BROAD.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_APPENDICITIS_BROAD.gz
ARTHRO_SPEC	Other specific arthropathies	Rheuma endpoints	317	172834	gs://finngen-public-data-r5/summary_stats/finngen_R5_ARTHRO_SPEC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ARTHRO_SPEC.gz
ARTRHO_POSTDYSENTERIC	Postydysenteric arthropathy	Rheuma endpoints	128	217683	gs://finngen-public-data-r5/summary_stats/finngen_R5_ARTRHO_POSTDYSENTERIC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ARTRHO_POSTDYSENTERIC.gz
ASTHMA_ACUTE_RESPIRATORY_INFECTIONS	Asthma-related acute respiratory infections	Asthma and related endpoints	7348	135449	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_ACUTE_RESPIRATORY_INFECTIONS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_ACUTE_RESPIRATORY_INFECTIONS.gz
ASTHMA_ALLERG	Asthma and allergy	Asthma and related endpoints	2215	135449	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_ALLERG.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_ALLERG.gz
ASTHMA_ALLERG_EXMORE	Asthma and allergy (more controls excluded)	Asthma and related endpoints	2215	131051	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_ALLERG_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_ALLERG_EXMORE.gz
ASTHMA_CHILD	Childhood asthma (age<16)	Asthma and related endpoints	3025	135449	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_CHILD.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_CHILD.gz
ASTHMA_CHILD_EXMORE	Childhood asthma (age<16) (more controls excluded)	Asthma and related endpoints	3025	131051	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_CHILD_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_CHILD_EXMORE.gz
ASTHMA_EOSINOPHIL_SUGG	Suggestive for eosinophilic asthma	Comorbidities of Asthma	1184	135449	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_EOSINOPHIL_SUGG.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_EOSINOPHIL_SUGG.gz
ASTHMA_HOSPITAL_MAIN	"Asthma, hospital admissions , main diagnosis only"	Asthma and related endpoints	17433	201359	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_HOSPITAL_MAIN.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_HOSPITAL_MAIN.gz
ASTHMA_INFECTIONS	Asthma-related infections	Asthma and related endpoints	10095	135449	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_INFECTIONS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_INFECTIONS.gz
ASTHMA_MIXED	Asthma mixed form (mode)	Asthma and related endpoints	724	135449	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_MIXED.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_MIXED.gz
ASTHMA_MIXED_EXMORE	Asthma mixed form (mode) (more controls excluded)	Asthma and related endpoints	724	131051	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_MIXED_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_MIXED_EXMORE.gz
ASTHMA_MODE	Asthma (mode)	Interstitial lung disease endpoints	19573	135813	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_MODE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_MODE.gz
ASTHMA_NAS	"Asthma, unspecified (mode)"	Asthma and related endpoints	9443	135449	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_NAS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_NAS.gz
ASTHMA_NAS_EXMORE	"Asthma, unspecified (mode)" (more controls excluded)	Asthma and related endpoints	9443	131051	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_NAS_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_NAS_EXMORE.gz
ASTHMA_NONALLERG	Non-allergic asthma	Asthma and related endpoints	3155	184148	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_NONALLERG.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_NONALLERG.gz
ASTHMA_NOS_EXMORE	Undetermined asthma (more controls excluded)	Asthma and related endpoints	1778	131051	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_NOS_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_NOS_EXMORE.gz
ASTHMA_OBESITY	Obesity related asthma	Comorbidities of Asthma	4142	135449	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_OBESITY.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_OBESITY.gz
ASTHMA_OPPORTUNIST_INFECTIONS	Asthma and opportunit respiratory infection	Asthma and related endpoints	557	135449	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_OPPORTUNIST_INFECTIONS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_OPPORTUNIST_INFECTIONS.gz
ASTHMA_PNEUMONIA	Asthma-related pneumonia	Asthma and related endpoints	5532	135449	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_PNEUMONIA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_PNEUMONIA.gz
ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis	Asthma and related endpoints	5545	135449	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_PNEUMONIA_AND_SEPSIS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_PNEUMONIA_AND_SEPSIS.gz
ASTHMA_SEPTICHE_PNEUMONIA	Pneumonia derived septichemia	Asthma and related endpoints	470	208324	gs://finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_SEPTICHE_PNEUMONIA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ASTHMA_SEPTICHE_PNEUMONIA.gz
ATOPIC_STRICT	"Atopic  dermatitis, strict definition"	XII Diseases of the skin and subcutaneous tissue (L12_)	5321	213146	gs://finngen-public-data-r5/summary_stats/finngen_R5_ATOPIC_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ATOPIC_STRICT.gz
ATOPIC_STRICT_REIMB	"Atopic dermatitis, strict definition with reimbursement"	XII Diseases of the skin and subcutaneous tissue (L12_)	5646	198654	gs://finngen-public-data-r5/summary_stats/finngen_R5_ATOPIC_STRICT_REIMB.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ATOPIC_STRICT_REIMB.gz
AUD	"Alcohol use disorder, ICD-based"	V Mental and behavioural disorders (F5_)	8866	209926	gs://finngen-public-data-r5/summary_stats/finngen_R5_AUD.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_AUD.gz
AUD_SWEDISH	"Alcohol use disorder, Swedish definition"	Alcohol related diseases	12204	206588	gs://finngen-public-data-r5/summary_stats/finngen_R5_AUD_SWEDISH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_AUD_SWEDISH.gz
AUTOIMMUNE	Autoimmune diseases	Diseases marked as autimmune origin	42202	176590	gs://finngen-public-data-r5/summary_stats/finngen_R5_AUTOIMMUNE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_AUTOIMMUNE.gz
AUTOIMMUNE_HYPERTHYROIDISM	Autoimmune hyperthyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	962	172976	gs://finngen-public-data-r5/summary_stats/finngen_R5_AUTOIMMUNE_HYPERTHYROIDISM.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_AUTOIMMUNE_HYPERTHYROIDISM.gz
BACT_INTEST_INFECTION_NOS	Other specified/unspecified bacterial intestinal infections	I Certain infectious and parasitic diseases (AB1_)	893	216071	gs://finngen-public-data-r5/summary_stats/finngen_R5_BACT_INTEST_INFECTION_NOS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_BACT_INTEST_INFECTION_NOS.gz
BRONCHITIS	Bronchitis	Asthma and related endpoints	27361	191431	gs://finngen-public-data-r5/summary_stats/finngen_R5_BRONCHITIS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_BRONCHITIS.gz
C3_AML	Acute myeloid leukaemia	II Neoplasms, from cancer register (ICD-O-3)	90	218702	gs://finngen-public-data-r5/summary_stats/finngen_R5_C3_AML.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_C3_AML.gz
C3_AML_EXALLC	Acute myeloid leukaemia (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	90	174006	gs://finngen-public-data-r5/summary_stats/finngen_R5_C3_AML_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_C3_AML_EXALLC.gz
C3_ANUS_ANALCANAL	Malignant neoplasm of anus and anal canal	II Neoplasms, from cancer register (ICD-O-3)	108	218684	gs://finngen-public-data-r5/summary_stats/finngen_R5_C3_ANUS_ANALCANAL.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_C3_ANUS_ANALCANAL.gz
C3_ANUS_ANALCANAL_EXALLC	Malignant neoplasm of anus and anal canal (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	108	174006	gs://finngen-public-data-r5/summary_stats/finngen_R5_C3_ANUS_ANALCANAL_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_C3_ANUS_ANALCANAL_EXALLC.gz
C3_BILIARY_TRACT	Malignant neoplasm of other and unspecified parts of biliary tract	II Neoplasms, from cancer register (ICD-O-3)	109	218683	gs://finngen-public-data-r5/summary_stats/finngen_R5_C3_BILIARY_TRACT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_C3_BILIARY_TRACT.gz
C3_BILIARY_TRACT_EXALLC	Malignant neoplasm of other and unspecified parts of biliary tract (all cancers excluded)	II Neoplasms, from cancer register (ICD-O-3)	109	174006	gs://finngen-public-data-r5/summary_stats/finngen_R5_C3_BILIARY_TRACT_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_C3_BILIARY_TRACT_EXALLC.gz
C3_BLADDER	Malignant neoplasm of bladder	II Neoplasms, from cancer register (ICD-O-3)	1115	217677	gs://finngen-public-data-r5/summary_stats/finngen_R5_C3_BLADDER.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_C3_BLADDER.gz
