phenocode	name	category	n_cases	n_controls	path_bucket	path_https
C3_COLORECTAL_EXALLC	Colorectal cancer (other cancers excluded from controls)	Neoplasms	1573	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_COLORECTAL_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_COLORECTAL_EXALLC.gz
C3_CONNECTIVE_SOFT_NAS	Malignant neoplasm of other connective and soft tissue	Neoplasms	134	135504	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_CONNECTIVE_SOFT_NAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_CONNECTIVE_SOFT_NAS.gz
C3_CONNECTIVE_SOFT_NAS_EXALLC	Malignant neoplasm of other connective and soft tissue (other cancers excluded from controls)	Neoplasms	134	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_CONNECTIVE_SOFT_NAS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_CONNECTIVE_SOFT_NAS_EXALLC.gz
C3_CORPUS_UTERI	Malignant neoplasm of corpus uteri	Neoplasms	566	75822	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_CORPUS_UTERI.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_CORPUS_UTERI.gz
C3_CORPUS_UTERI_EXALLC	Malignant neoplasm of corpus uteri (other cancers excluded from controls)	Neoplasms	566	68070	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_CORPUS_UTERI_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_CORPUS_UTERI_EXALLC.gz
C3_DIGESTIVE_ORGANS	Malignant neoplasm of digestive organs	Neoplasms	2772	132866	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_DIGESTIVE_ORGANS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_DIGESTIVE_ORGANS.gz
C3_DIGESTIVE_ORGANS_EXALLC	Malignant neoplasm of digestive organs (other cancers excluded from controls)	Neoplasms	2772	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_DIGESTIVE_ORGANS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_DIGESTIVE_ORGANS_EXALLC.gz
C3_DLBCL	Diffuse large B-cell lymphoma	Neoplasms	100	135538	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_DLBCL.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_DLBCL.gz
C3_DLBCL_EXALLC	Diffuse large B-cell lymphoma (other cancers excluded from controls)	Neoplasms	100	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_DLBCL_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_DLBCL_EXALLC.gz
C3_ENDOCRINE	Malignant neoplasm of endocrine gland	Neoplasms	516	135122	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_ENDOCRINE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_ENDOCRINE.gz
C3_ENDOCRINE_EXALLC	Malignant neoplasm of endocrine gland (other cancers excluded from controls)	Neoplasms	516	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_ENDOCRINE_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_ENDOCRINE_EXALLC.gz
C3_EYE_BRAIN_NEURO	Malignant neoplasm of eye, brain and central nervous system	Neoplasms	346	135292	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_EYE_BRAIN_NEURO.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_EYE_BRAIN_NEURO.gz
C3_EYE_BRAIN_NEURO_EXALLC	Malignant neoplasm of eye, brain and central nervous system (other cancers excluded from controls)	Neoplasms	346	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_EYE_BRAIN_NEURO_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_EYE_BRAIN_NEURO_EXALLC.gz
C3_FEMALE_GENITAL	malignant neoplasm of female genital organs	Neoplasms	1078	75310	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_FEMALE_GENITAL.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_FEMALE_GENITAL.gz
C3_FEMALE_GENITAL_EXALLC	malignant neoplasm of female genital organs (other cancers excluded from controls)	Neoplasms	1078	68070	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_FEMALE_GENITAL_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_FEMALE_GENITAL_EXALLC.gz
C3_KIDNEY_NOTRENALPELVIS	Malignant neoplasm of kidney, except renal pelvis	Neoplasms	526	135112	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_KIDNEY_NOTRENALPELVIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_KIDNEY_NOTRENALPELVIS.gz
C3_KIDNEY_NOTRENALPELVIS_EXALLC	Malignant neoplasm of kidney, except renal pelvis (other cancers excluded from controls)	Neoplasms	526	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_KIDNEY_NOTRENALPELVIS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_KIDNEY_NOTRENALPELVIS_EXALLC.gz
C3_LIVER_INTRAHEPATIC3_BILE_DUCTS	Malignant neoplasm of liver and intrahepatic bile ducts	Neoplasms	157	135481	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_LIVER_INTRAHEPATIC3_BILE_DUCTS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_LIVER_INTRAHEPATIC3_BILE_DUCTS.gz
C3_LIVER_INTRAHEPATIC3_BILE_DUCTS_EXALLC	Malignant neoplasm of liver and intrahepatic bile ducts (other cancers excluded from controls)	Neoplasms	157	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_LIVER_INTRAHEPATIC3_BILE_DUCTS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_LIVER_INTRAHEPATIC3_BILE_DUCTS_EXALLC.gz
C3_LIVER_INTRAHEPATIC_BILE_DUCTS	Malignant neoplasm of liver and intrahepatic bile ducts	Neoplasms	157	135481	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_LIVER_INTRAHEPATIC_BILE_DUCTS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_LIVER_INTRAHEPATIC_BILE_DUCTS.gz
C3_LIVER_INTRAHEPATIC_BILE_DUCTS_EXALLC	Malignant neoplasm of liver and intrahepatic bile ducts (other cancers excluded from controls)	Neoplasms	157	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_LIVER_INTRAHEPATIC_BILE_DUCTS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_LIVER_INTRAHEPATIC_BILE_DUCTS_EXALLC.gz
C3_LUNG_NONSMALL	Non-small cell lung cancer	Neoplasms	784	134854	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_LUNG_NONSMALL.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_LUNG_NONSMALL.gz
C3_LUNG_NONSMALL_EXALLC	Non-small cell lung cancer (other cancers excluded from controls)	Neoplasms	784	119403	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_LUNG_NONSMALL_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_LUNG_NONSMALL_EXALLC.gz
C3_LYMPHNODES_SECONDARY_NAS	Secondary and unspecified malignant neoplasm of lymph nodes	Neoplasms	515	135123	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_LYMPHNODES_SECONDARY_NAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_LYMPHNODES_SECONDARY_NAS.gz
C3_LYMPHNODES_SECONDARY_NAS_EXALLC	Secondary and unspecified malignant neoplasm of lymph nodes (other cancers excluded from controls)	Neoplasms	515	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_LYMPHNODES_SECONDARY_NAS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_LYMPHNODES_SECONDARY_NAS_EXALLC.gz
C3_MALE_GENITAL	malignant neoplasm of male genital organs	Neoplasms	3401	55849	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_MALE_GENITAL.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_MALE_GENITAL.gz
C3_MALE_GENITAL_EXALLC	malignant neoplasm of male genital organs (other cancers excluded from controls)	Neoplasms	3401	51936	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_MALE_GENITAL_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_MALE_GENITAL_EXALLC.gz
C3_MESTOTHEL_SOFTTISSUE	Melignant neoplasm of mesothelium and soft tissue	Neoplasms	258	135380	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_MESTOTHEL_SOFTTISSUE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_MESTOTHEL_SOFTTISSUE.gz
C3_MESTOTHEL_SOFTTISSUE_EXALLC	Melignant neoplasm of mesothelium and soft tissue (other cancers excluded from controls)	Neoplasms	258	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_MESTOTHEL_SOFTTISSUE_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_MESTOTHEL_SOFTTISSUE_EXALLC.gz
C3_NSCLC_ADENO	Non-small cell lung cancer, adenocarcinoma	Neoplasms	282	135356	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_NSCLC_ADENO.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_NSCLC_ADENO.gz
C3_NSCLC_ADENO_EXALLC	Non-small cell lung cancer, adenocarcinoma (other cancers excluded from controls)	Neoplasms	282	119784	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_NSCLC_ADENO_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_NSCLC_ADENO_EXALLC.gz
C3_NSCLC_SQUAM	Non-small cell lung cancer, squamous	Neoplasms	208	135430	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_NSCLC_SQUAM.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_NSCLC_SQUAM.gz
C3_NSCLC_SQUAM_EXALLC	Non-small cell lung cancer, squamous (other cancers excluded from controls)	Neoplasms	208	119839	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_NSCLC_SQUAM_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_NSCLC_SQUAM_EXALLC.gz
C3_OESOPHAGUS	Malignant neoplasm of oesophagus	Neoplasms	108	135530	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_OESOPHAGUS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_OESOPHAGUS.gz
C3_OESOPHAGUS_EXALLC	Malignant neoplasm of oesophagus (other cancers excluded from controls)	Neoplasms	108	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_OESOPHAGUS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_OESOPHAGUS_EXALLC.gz
C3_OTHER_SKIN	Other malignant neoplasms of skin (=non-melanoma skin cancer)	Neoplasms	1553	134085	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_OTHER_SKIN.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_OTHER_SKIN.gz
C3_OTHER_SKIN_EXALLC	Other malignant neoplasms of skin (=non-melanoma skin cancer) (other cancers excluded from controls)	Neoplasms	1553	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_OTHER_SKIN_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_OTHER_SKIN_EXALLC.gz
C3_OVARY	Malignant neoplasm of ovary	Neoplasms	311	76077	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_OVARY.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_OVARY.gz
C3_OVARY_EXALLC	Malignant neoplasm of ovary (other cancers excluded from controls)	Neoplasms	311	68070	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_OVARY_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_OVARY_EXALLC.gz
C3_PANCREAS	Malignant neoplasm of pancreas	Neoplasms	367	135271	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_PANCREAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_PANCREAS.gz
C3_PANCREAS_EXALLC	Malignant neoplasm of pancreas (other cancers excluded from controls)	Neoplasms	367	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_PANCREAS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_PANCREAS_EXALLC.gz
C3_PROSTATE	Malignant neoplasm of prostate	Neoplasms	3282	55968	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_PROSTATE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_PROSTATE.gz
C3_PROSTATE_EXALLC	Malignant neoplasm of prostate (other cancers excluded from controls)	Neoplasms	3282	51936	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_PROSTATE_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_PROSTATE_EXALLC.gz
C3_RECTUM	Malignant neoplasm of rectum	Neoplasms	521	135117	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_RECTUM.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_RECTUM.gz
C3_RECTUM_EXALLC	Malignant neoplasm of rectum (other cancers excluded from controls)	Neoplasms	521	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_RECTUM_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_RECTUM_EXALLC.gz
C3_RESPIRATORY_INTRATHORACIC	Malignant neoplasm of respiratory system and intrathoracic organs	Neoplasms	1101	134537	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_RESPIRATORY_INTRATHORACIC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_RESPIRATORY_INTRATHORACIC.gz
C3_RESPIRATORY_INTRATHORACIC_EXALLC	Malignant neoplasm of respiratory system and intrathoracic organs (other cancers excluded from controls)	Neoplasms	1101	119171	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_RESPIRATORY_INTRATHORACIC_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_RESPIRATORY_INTRATHORACIC_EXALLC.gz
C3_SECONDARY_WITHOUT_SITESPEC	Malignant neoplasm, without specification of site	Neoplasms	232	135406	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_SECONDARY_WITHOUT_SITESPEC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_SECONDARY_WITHOUT_SITESPEC.gz
C3_SECONDARY_WITHOUT_SITESPEC_EXALLC	Malignant neoplasm, without specification of site (other cancers excluded from controls)	Neoplasms	232	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_SECONDARY_WITHOUT_SITESPEC_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_SECONDARY_WITHOUT_SITESPEC_EXALLC.gz
C3_SKIN	Malignant neoplasm of skin	Neoplasms	1553	134085	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_SKIN.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_SKIN.gz
C3_SKIN_EXALLC	Malignant neoplasm of skin (other cancers excluded from controls)	Neoplasms	1553	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_SKIN_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_SKIN_EXALLC.gz
C3_SMALL_INTESTINE	Malignant neoplasm of small intestine	Neoplasms	124	135514	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_SMALL_INTESTINE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_SMALL_INTESTINE.gz
C3_SMALL_INTESTINE_EXALLC	Malignant neoplasm of small intestine (other cancers excluded from controls)	Neoplasms	124	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_SMALL_INTESTINE_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_SMALL_INTESTINE_EXALLC.gz
C3_STOMACH	Malignant neoplasm of stomach	Neoplasms	329	135309	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_STOMACH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_STOMACH.gz
C3_STOMACH_EXALLC	Malignant neoplasm of stomach (other cancers excluded from controls)	Neoplasms	329	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_STOMACH_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_STOMACH_EXALLC.gz
C3_TESTIS	Malignant neoplasm of testis	Neoplasms	102	59148	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_TESTIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_TESTIS.gz
C3_TESTIS_EXALLC	Malignant neoplasm of testis (other cancers excluded from controls)	Neoplasms	102	51936	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_TESTIS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_TESTIS_EXALLC.gz
C3_THYROID_GLAND	Malignant neoplasm of thyroid gland	Neoplasms	501	135137	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_THYROID_GLAND.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_THYROID_GLAND.gz
C3_THYROID_GLAND_EXALLC	Malignant neoplasm of thyroid gland (other cancers excluded from controls)	Neoplasms	501	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_THYROID_GLAND_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_THYROID_GLAND_EXALLC.gz
C3_UNCERTAIN_SECONDARY	Secondary uncertain malignant neoplasm	Neoplasms	833	134805	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_UNCERTAIN_SECONDARY.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_UNCERTAIN_SECONDARY.gz
C3_UNCERTAIN_SECONDARY_EXALLC	Secondary uncertain malignant neoplasm (other cancers excluded from controls)	Neoplasms	833	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_UNCERTAIN_SECONDARY_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_UNCERTAIN_SECONDARY_EXALLC.gz
C3_URINARY_TRACT	Malignant neoplasm of urinary organs	Neoplasms	1172	134466	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_URINARY_TRACT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_URINARY_TRACT.gz
C3_URINARY_TRACT_EXALLC	Malignant neoplasm of urinary organs (other cancers excluded from controls)	Neoplasms	1172	120006	gs://finngen-public-data-r3/summary_stats/finngen_r3_C3_URINARY_TRACT_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_C3_URINARY_TRACT_EXALLC.gz
CAMPYLOENTERITIS	Campylobacter enteritis	Other	215	134057	gs://finngen-public-data-r3/summary_stats/finngen_r3_CAMPYLOENTERITIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_CAMPYLOENTERITIS.gz
CANCER	Malignat neoplasms	Other	15632	40375	gs://finngen-public-data-r3/summary_stats/finngen_r3_CANCER.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_CANCER.gz
CARDIAC_ARRHYTM	Cardiac arrhytmias, COPD co-morbidities	Other	19110	87493	gs://finngen-public-data-r3/summary_stats/finngen_r3_CARDIAC_ARRHYTM.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_CARDIAC_ARRHYTM.gz
CD2_BENIGN	Benign neoplasms	Other	31697	103941	gs://finngen-public-data-r3/summary_stats/finngen_r3_CD2_BENIGN.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_CD2_BENIGN.gz
CD2_BENIGN_ADRENAL	Benign neoplasm: Adrenal gland	Other	385	135253	gs://finngen-public-data-r3/summary_stats/finngen_r3_CD2_BENIGN_ADRENAL.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_CD2_BENIGN_ADRENAL.gz
CD2_BENIGN_ADRENAL_EXALLC	Benign neoplasm: Adrenal gland (other cancers excluded from controls)	Other	385	119712	gs://finngen-public-data-r3/summary_stats/finngen_r3_CD2_BENIGN_ADRENAL_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_CD2_BENIGN_ADRENAL_EXALLC.gz
CD2_BENIGN_ANUS_ANAL_CANAL	Benign neoplasm: Anus and anal canal	Other	211	135427	gs://finngen-public-data-r3/summary_stats/finngen_r3_CD2_BENIGN_ANUS_ANAL_CANAL.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_CD2_BENIGN_ANUS_ANAL_CANAL.gz
CD2_BENIGN_ANUS_ANAL_CANAL_EXALLC	Benign neoplasm: Anus and anal canal (other cancers excluded from controls)	Other	211	119847	gs://finngen-public-data-r3/summary_stats/finngen_r3_CD2_BENIGN_ANUS_ANAL_CANAL_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_CD2_BENIGN_ANUS_ANAL_CANAL_EXALLC.gz
CD2_BENIGN_ASCENDING_COLON	Benign neoplasm: Ascending colon	Other	717	134921	gs://finngen-public-data-r3/summary_stats/finngen_r3_CD2_BENIGN_ASCENDING_COLON.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_CD2_BENIGN_ASCENDING_COLON.gz
